종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
033110,이디,"3,995","130","3.36","3,995","3,965","132,732","518,117,625","3,820","4,000","3,815","500",원(KRW),"29,188,847","116,609,443,765",
041520,이라이콤,"9,950","-150","1.49","9,960","9,950","19,976","199,120,070","10,100","10,150","9,920","500",원(KRW),"12,188,730","121,277,863,500",
054210,이랜텍,"5,400","-100","1.82","5,410","5,400","71,950","392,968,810","5,500","5,570","5,400","500",원(KRW),"20,478,206","110,582,312,400",
065440,이루온,"2,900","-200","6.45","2,905","2,900","378,441","1,121,400,430","3,070","3,100","2,850","500",원(KRW),"11,575,020","33,567,558,000",
036260,이매진아시아,"3,080","25","0.82","3,080","3,075","209,217","641,445,780","3,065","3,130","3,035","500",원(KRW),"17,448,812","53,742,340,960",
115610,이미지스,"6,190","-230","3.58","6,200","6,190","97,847","611,996,730","6,440","6,460","6,150","500",원(KRW),"7,669,128","47,471,902,320",
217600,이베스트스팩2호,"1,995","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"7,000,000","13,965,000,000",
225440,이베스트스팩3호,"1,995","30","0.00","1,995","1,975","1","1,995","1,995","1,995","1,995","100",원(KRW),"4,100,000","8,179,500,000",
078020,이베스트투자증권,"10,100","30","0.00","10,100","10,000","671","6,706,530","10,100","10,200","9,990","5,000",원(KRW),"40,481,190","408,860,019,000",
080010,이상네트웍스,"8,160","-70","0.85","8,160","8,140","46,781","380,072,200","8,130","8,280","8,040","500",원(KRW),"9,000,000","73,440,000,000",
086890,이수앱지스,"8,220","-240","2.84","8,230","8,220","53,973","444,567,020","8,460","8,460","8,120","500",원(KRW),"19,750,932","162,352,661,040",
047560,이스트소프트,"8,650","10","0.12","8,650","8,610","13,198","113,625,270","8,560","8,780","8,520","500",원(KRW),"9,899,400","85,629,810,000",
900110,이스트아시아홀딩스,"1,200","30","2.56","1,200","1,195","564,586","665,698,195","1,175","1,205","1,150","0",중국위안(CNY),"77,879,660","93,455,592,000",
067010,이씨에스,"6,300","-110","1.72","6,310","6,300","17,138","108,446,980","6,410","6,450","6,300","500",원(KRW),"7,500,000","47,250,000,000",
223310,이에스브이,"11,900","650","5.78","11,950","11,900","148,434","1,743,035,400","11,300","12,050","11,100","500",원(KRW),"6,627,400","78,866,060,000",
102710,이엔에프테크놀로지,"23,850","30","0.00","24,000","23,850","179,665","4,328,143,250","23,650","24,700","23,250","500",원(KRW),"14,200,000","338,670,000,000",
094190,이엘케이,"1,725","140","8.83","1,725","1,710","1,480,944","2,504,743,885","1,570","1,765","1,570","500",원(KRW),"30,970,066","53,423,363,850",
123570,이엠넷,"3,990","10","0.25","3,995","3,990","44,244","175,395,690","4,050","4,050","3,900","500",원(KRW),"11,000,000","43,890,000,000",
095190,이엠코리아,"5,030","-160","3.08","5,040","5,030","72,736","369,391,690","5,190","5,210","5,000","500",원(KRW),"21,413,947","107,712,153,410",
091120,이엠텍,"10,550","-200","1.86","10,550","10,500","54,090","570,610,850","10,800","10,800","10,350","500",원(KRW),"14,035,223","148,071,602,650",
039030,이오테크닉스,"64,900","30","0.00","64,900","64,800","32,123","2,071,908,400","65,200","65,300","63,600","500",원(KRW),"12,280,626","797,012,627,400",
088290,이원컴포텍,"2,690","-35","1.28","2,690","2,675","470,466","1,249,372,285","2,725","2,745","2,580","500",원(KRW),"12,528,669","33,702,119,610",
033600,이젠텍,"2,075","-70","3.26","2,075","2,060","72,521","150,791,320","2,145","2,145","2,050","500",원(KRW),"11,500,000","23,862,500,000",
035810,이지바이오,"6,130","10","0.16","6,140","6,130","447,240","2,730,656,090","6,100","6,190","5,990","500",원(KRW),"53,005,256","324,922,219,280",
090850,이지웰페어,"8,020","-110","1.35","8,020","8,010","39,698","321,053,890","8,130","8,250","8,020","500",원(KRW),"9,893,000","79,341,860,000",
058530,이큐스앤자루,"4,675","-25","0.53","4,690","4,675","127,531","599,032,120","4,720","4,750","4,665","500",원(KRW),"34,168,563","159,738,032,025",
092130,이크레더블,"12,400","150","1.22","12,400","12,350","8,976","110,327,950","12,200","12,400","12,150","500",원(KRW),"12,043,600","149,340,640,000",
016250,이테크건설,"100,700","-1,400","1.37","100,700","100,500","2,581","260,177,500","102,100","103,000","99,900","5,000",원(KRW),"2,800,000","281,960,000,000",
096040,이트론,"526","-50","8.68","527","526","4,188,686","2,292,491,852","573","576","526","200",원(KRW),"121,355,876","63,833,190,776",
134060,이퓨쳐,"6,890","-160","2.27","6,950","6,890","13,373","92,831,700","7,040","7,140","6,890","500",원(KRW),"4,769,250","32,860,132,500",
001840,이화공영,"3,095","-50","1.59","3,095","3,060","93,131","286,728,255","3,145","3,185","3,040","500",원(KRW),"19,805,760","61,298,827,200",
024810,이화전기,"560","-19","3.28","560","559","2,632,761","1,496,822,374","571","579","558","200",원(KRW),"245,324,860","137,381,921,600",
041830,인바디,"34,950","-950","2.65","35,000","34,950","32,451","1,141,340,700","35,450","35,850","34,950","500",원(KRW),"13,683,782","478,248,180,900",
079950,인베니아,"4,915","-85","1.70","4,925","4,915","75,819","377,300,435","5,030","5,070","4,915","500",원(KRW),"23,200,000","114,028,000,000",
060150,인선이엔티,"5,900","-300","4.84","5,930","5,900","473,429","2,839,959,300","6,200","6,200","5,900","500",원(KRW),"34,125,000","201,337,500,000",
033230,인성정보,"5,010","-110","2.15","5,010","5,000","67,908","339,662,750","5,120","5,120","4,945","500",원(KRW),"16,965,620","84,997,756,200",
037330,인지디스플레,"2,170","30","0.00","2,170","2,160","87,004","187,855,535","2,175","2,180","2,135","500",원(KRW),"35,603,146","77,258,826,820",
083640,인콘,"13,100","150","1.16","13,200","13,100","44,626","589,202,100","12,750","13,700","12,750","500",원(KRW),"6,394,863","83,772,705,300",
049070,인탑스,"19,950","-700","3.39","20,000","19,950","266,219","5,370,391,000","20,450","20,750","19,800","500",원(KRW),"8,600,000","171,570,000,000",
119610,인터로조,"39,850","600","1.53","39,850","39,650","25,300","1,003,579,900","39,250","39,950","38,750","500",원(KRW),"10,776,000","429,423,600,000",
158310,인터불스,"9,600","440","4.80","9,600","9,590","425,516","4,076,838,360","9,290","9,900","9,060","500",원(KRW),"5,914,040","56,774,784,000",
017250,인터엠,"2,475","-125","4.81","2,485","2,475","457,886","1,142,183,200","2,535","2,540","2,460","500",원(KRW),"20,004,179","49,510,343,025",
108790,인터파크,"11,750","-50","0.42","11,800","11,750","44,827","530,098,900","11,900","11,950","11,650","500",원(KRW),"33,030,815","388,112,076,250",
035080,인터파크홀딩스,"5,140","-60","1.15","5,150","5,140","60,017","310,127,760","5,250","5,250","5,140","500",원(KRW),"59,000,000","303,260,000,000",
051370,인터플렉스,"16,350","-250","1.51","16,400","16,350","113,755","1,904,363,800","16,300","17,200","16,300","500",원(KRW),"16,380,672","267,823,987,200",
064290,인텍플러스,"4,390","-20","0.45","4,390","4,385","61,980","274,259,295","4,455","4,500","4,350","500",원(KRW),"9,728,620","42,708,641,800",
189300,인텔리안테크,"17,100","-700","3.93","17,200","17,100","131,589","2,303,015,900","17,600","18,200","17,100","500",원(KRW),"7,165,110","122,523,381,000",
150840,인트로메딕,"7,970","-200","2.45","7,970","7,940","23,348","187,256,080","8,370","8,370","7,900","500",원(KRW),"7,202,178","57,401,358,660",
048530,인트론바이오,"36,050","-2,450","6.36","36,100","36,050","120,419","4,443,520,200","38,450","38,450","36,000","500",원(KRW),"15,038,462","542,136,555,100",
175140,인포마크,"16,550","-700","4.06","16,600","16,550","178,501","2,998,548,050","17,250","17,400","16,400","500",원(KRW),"3,503,708","57,986,367,400",
115310,인포바인,"26,500","30","0.00","26,550","26,500","1,251","33,171,000","26,450","26,750","26,300","500",원(KRW),"3,113,672","82,512,308,000",
039290,인포뱅크,"10,400","-350","3.26","10,450","10,400","135,662","1,436,733,150","10,900","10,900","10,400","500",원(KRW),"8,693,978","90,417,371,200",
041020,인프라웨어,"4,030","-50","1.23","4,030","4,020","69,311","278,947,275","4,110","4,150","3,950","500",원(KRW),"18,618,160","75,031,184,800",
071200,인피니트헬스케어,"7,870","-160","1.99","7,930","7,870","49,507","392,793,850","7,950","8,080","7,860","500",원(KRW),"24,396,458","192,000,124,460",
101930,인화정공,"4,545","35","0.78","4,550","4,545","23,767","107,153,580","4,515","4,600","4,490","500",원(KRW),"9,331,705","42,412,599,225",
078940,일경산업개발,"2,995","-15","0.50","2,995","2,970","86,301","259,478,355","3,010","3,085","2,970","500",원(KRW),"16,997,824","50,908,482,880",
068330,일신바이오,"3,740","155","4.32","3,745","3,740","7,828,424","29,407,486,630","3,685","3,855","3,615","100",원(KRW),"44,216,140","165,368,363,600",
058450,일야,"8,890","-540","5.73","8,900","8,890","220,035","1,996,513,010","9,400","9,510","8,890","500",원(KRW),"9,780,000","86,944,200,000",
019540,일지테크,"7,600","-90","1.17","7,620","7,600","7,714","58,393,060","7,600","7,600","7,550","500",원(KRW),"13,513,500","102,702,600,000",
094820,일진파워,"4,850","5","0.10","4,850","4,845","12,003","58,324,910","4,815","4,915","4,810","500",원(KRW),"15,078,709","73,131,738,650",
950140,잉글우드랩(Reg.S),"14,000","-3,750","21.13","14,050","14,000","3,029,045","48,594,494,600","16,700","17,600","14,000","0",미국달러(USD),"17,366,154","243,126,156,000",
049550,잉크테크,"10,350","-250","2.36","10,350","10,300","24,707","254,474,600","10,550","10,750","10,200","500",원(KRW),"9,330,921","96,575,032,350",
043910,자연과환경,"3,870","-15","0.39","3,870","3,865","312,082","1,191,113,605","3,890","3,970","3,745","500",원(KRW),"21,949,357","84,944,011,590",
234920,자이글,"12,100","800","7.08","12,100","12,050","1,980,674","23,771,013,800","11,400","12,600","11,200","500",원(KRW),"13,530,910","163,724,011,000",
174880,장원테크,"12,300","550","4.68","12,300","12,250","525,716","6,376,066,000","11,650","12,500","11,600","500",원(KRW),"6,045,000","74,353,500,000",
049630,재영솔루텍,"2,480","-145","5.52","2,490","2,480","168,578","425,368,860","2,630","2,630","2,450","500",원(KRW),"33,765,585","83,738,650,800",
065530,전파기지국,"15,100","100","0.67","15,150","15,100","10,056","149,438,800","15,100","15,100","14,750","5,000",원(KRW),"5,286,000","79,818,600,000",
208140,정다운,"2,315","-20","0.86","2,315","2,305","36,541","84,580,345","2,370","2,370","2,295","100",원(KRW),"19,305,202","44,691,542,630",
022220,정산애강,"2,525","-15","0.59","2,540","2,525","157,601","396,225,750","2,570","2,570","2,490","500",원(KRW),"51,794,579","130,781,311,975",
040420,정상제이엘에스,"7,700","-40","0.52","7,700","7,680","17,226","132,692,550","7,720","7,780","7,660","500",원(KRW),"15,677,552","120,717,150,400",
045510,정원엔시스,"3,000","-95","3.07","3,020","3,000","86,536","263,029,640","3,095","3,135","2,990","500",원(KRW),"28,888,259","86,664,777,000",
065620,제낙스,"27,000","30","0.00","27,000","26,950","41,878","1,131,706,000","27,100","27,500","26,550","500",원(KRW),"21,486,744","580,142,088,000",
217190,제너셈,"4,690","-100","2.09","4,695","4,690","41,532","195,467,590","4,790","4,845","4,630","500",원(KRW),"8,769,174","41,127,426,060",
095700,제넥신,"39,500","-1,200","2.95","39,600","39,500","24,925","996,194,350","40,800","40,800","39,450","500",원(KRW),"17,789,867","702,699,746,500",
187420,제노포커스,"20,450","550","2.76","20,450","20,400","344,752","7,439,153,250","21,850","23,000","20,400","500",원(KRW),"8,995,453","183,957,013,850",
123330,제닉,"18,050","-350","1.90","18,100","18,050","26,290","474,628,250","18,350","18,350","17,950","500",원(KRW),"6,600,000","119,130,000,000",
159580,제로투세븐,"9,200","-400","4.17","9,240","9,200","141,840","1,318,076,470","9,590","9,590","9,190","500",원(KRW),"12,290,000","113,068,000,000",
147830,제룡산업,"9,600","-600","5.88","9,650","9,600","373,254","3,664,496,180","9,990","10,150","9,600","500",원(KRW),"10,000,000","96,000,000,000",
033100,제룡전기,"4,640","-250","5.11","4,665","4,640","663,069","3,106,719,310","4,845","4,910","4,565","500",원(KRW),"16,062,409","74,529,577,760",
019570,제미니투자,"2,250","-55","2.39","2,260","2,250","161,293","364,167,965","2,280","2,295","2,245","500",원(KRW),"40,000,000","90,000,000,000",
079370,제우스,"13,000","-200","1.52","13,000","12,950","24,629","322,179,850","13,100","13,350","12,950","500",원(KRW),"10,384,000","134,992,000,000",
054950,제이브이엠,"47,800","-1,200","2.45","47,950","47,800","18,899","903,755,800","48,700","48,700","47,300","500",원(KRW),"6,330,908","302,617,402,400",
096690,제이스테판,"835","-45","5.11","835","834","4,715,046","4,058,481,309","878","895","834","100",원(KRW),"151,428,560","126,442,847,600",
090470,제이스텍,"17,400","-100","0.57","17,400","17,350","150,900","2,620,249,000","17,650","17,800","17,000","500",원(KRW),"14,597,808","254,001,859,200",
137950,제이씨케미칼,"8,100","30","0.00","8,100","8,070","47,038","376,724,230","8,100","8,120","7,860","500",원(KRW),"19,343,000","156,678,300,000",
033320,제이씨현시스템,"6,000","-220","3.54","6,010","6,000","501,439","3,053,520,010","6,200","6,260","6,000","500",원(KRW),"19,114,432","114,686,592,000",
026040,제이에스티나,"9,900","-100","1.00","9,900","9,890","72,339","714,515,420","9,990","10,100","9,780","500",원(KRW),"16,503,790","163,387,521,000",
126880,제이엔케이히터,"4,070","-115","2.75","4,070","4,065","27,393","112,356,765","4,185","4,220","4,070","500",원(KRW),"14,823,466","60,331,506,620",
033050,제이엠아이,"1,500","-35","2.28","1,510","1,500","298,056","447,755,365","1,550","1,550","1,485","1,000",원(KRW),"32,579,342","48,869,013,000",
094970,제이엠티,"2,210","-90","3.91","2,215","2,210","84,576","188,365,015","2,260","2,295","2,205","500",원(KRW),"16,748,240","37,013,610,400",
058420,제이웨이,"2,800","325","13.13","2,800","2,795","412,545","1,163,424,235","2,475","3,075","2,450","500",원(KRW),"9,969,000","27,913,200,000",
036420,제이콘텐트리,"3,880","-15","0.39","3,890","3,880","1,317,748","5,154,413,410","3,940","3,960","3,860","500",원(KRW),"114,068,982","442,587,650,160",
089790,제이티,"3,405","-5","0.15","3,405","3,385","10,728","36,329,390","3,345","3,410","3,345","500",원(KRW),"7,472,424","25,443,603,720",
052670,제일바이오,"4,750","-40","0.84","4,775","4,750","71,612","341,670,725","4,810","4,810","4,735","500",원(KRW),"15,000,000","71,250,000,000",
023440,제일제강,"1,830","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"24,732,185","45,259,898,550",
038010,제일테크노스,"6,100","640","11.72","6,100","6,090","949,196","5,551,536,430","5,470","6,100","5,430","500",원(KRW),"9,000,000","54,900,000,000",
080220,제주반도체,"4,335","-85","1.92","4,340","4,335","162,677","713,368,200","4,480","4,510","4,315","500",원(KRW),"23,428,725","101,563,522,875",
082270,젬백스,"15,150","-600","3.81","15,200","15,150","117,420","1,794,502,650","15,800","15,800","15,150","500",원(KRW),"30,589,492","463,430,803,800",
041590,젬백스테크놀러지,"4,360","-35","0.80","4,365","4,360","79,260","350,322,850","4,430","4,515","4,360","500",원(KRW),"27,386,777","119,406,347,720",
044060,조광ILI,"4,420","-30","0.67","4,420","4,410","49,762","217,652,550","4,520","4,590","4,240","500",원(KRW),"8,940,161","39,515,511,620",
034940,조아제약,"4,510","-130","2.80","4,540","4,510","105,556","481,113,255","4,640","4,660","4,510","500",원(KRW),"28,310,231","127,679,141,810",
101730,조이맥스,"7,660","150","2.00","7,660","7,530","5,923","44,400,500","7,420","7,700","7,370","500",원(KRW),"8,505,234","65,150,092,440",
067000,조이시티,"20,350","-600","2.86","20,500","20,350","31,108","638,237,000","20,800","21,000","20,200","500",원(KRW),"11,783,395","239,792,088,250",
033340,좋은사람들,"2,425","-55","2.22","2,435","2,425","1,009,683","2,519,580,810","2,490","2,595","2,425","500",원(KRW),"26,412,536","64,050,399,800",
036930,주성엔지니어링,"9,430","-160","1.67","9,450","9,430","340,480","3,233,817,080","9,650","9,670","9,320","500",원(KRW),"48,249,212","454,990,069,160",
072020,중앙백신,"23,950","-600","2.44","24,000","23,950","65,254","1,572,347,300","24,450","24,650","23,900","500",원(KRW),"7,320,000","175,314,000,000",
000440,중앙에너비스,"29,800","600","2.05","29,800","29,550","1,753","51,813,700","29,200","30,150","29,200","2,500",원(KRW),"1,245,426","37,113,694,800",
054180,중앙오션,"2,420","50","2.11","2,420","2,375","41,166","96,813,590","2,430","2,430","2,315","500",원(KRW),"21,860,000","52,901,200,000",
155960,지디,"3,530","60","1.73","3,530","3,500","273,540","976,922,315","3,480","3,670","3,480","500",원(KRW),"18,149,154","64,066,513,620",
